"Step","lr1e-4_timesteps2e6_1 - episode_reward","lr1e-4_timesteps2e6_1 - episode_reward__MIN","lr1e-4_timesteps2e6_1 - episode_reward__MAX"
"76079","-87.55696284859174","-87.55696284859174","-87.55696284859174"
"76092","-87.55462668912926","-87.55462668912926","-87.55462668912926"
"76100","-87.55001932260102","-87.55001932260102","-87.55001932260102"
"76105","-87.54729182277715","-87.54729182277715","-87.54729182277715"
"76278","-87.47989139241785","-87.47989139241785","-87.47989139241785"
"76347","-87.45591817835222","-87.45591817835222","-87.45591817835222"
"76365","-87.44970322934203","-87.44970322934203","-87.44970322934203"
"76390","-87.44349242024616","-87.44349242024616","-87.44349242024616"
"76418","-87.43275030887459","-87.43275030887459","-87.43275030887459"
"76434","-87.42931453212812","-87.42931453212812","-87.42931453212812"
"76435","-87.42930573388703","-87.42930573388703","-87.42930573388703"
"76463","-87.41890121574302","-87.41890121574302","-87.41890121574302"
"76529","-87.39414964918227","-87.39414964918227","-87.39414964918227"
"76534","-87.39189838143521","-87.39189838143521","-87.39189838143521"
"76565","-87.38532638916642","-87.38532638916642","-87.38532638916642"
"76583","-87.37927570397731","-87.37927570397731","-87.37927570397731"
"76601","-87.37451715897625","-87.37451715897625","-87.37451715897625"
"76607","-87.37183882586135","-87.37183882586135","-87.37183882586135"
"76652","-87.35808926034251","-87.35808926034251","-87.35808926034251"
"76682","-87.35161417938707","-87.35161417938707","-87.35161417938707"
"76718","-87.3377137250682","-87.3377137250682","-87.3377137250682"
"76795","-87.31497622307552","-87.31497622307552","-87.31497622307552"
"76823","-87.30564693003492","-87.30564693003492","-87.30564693003492"
"76827","-87.3045549875404","-87.3045549875404","-87.3045549875404"
"76847","-87.29577074916611","-87.29577074916611","-87.29577074916611"
"76872","-87.2889377545882","-87.2889377545882","-87.2889377545882"
"76929","-87.26810465453599","-87.26810465453599","-87.26810465453599"
"76933","-87.2678459252024","-87.2678459252024","-87.2678459252024"
"76959","-87.26030034417123","-87.26030034417123","-87.26030034417123"
"76988","-87.24803769076202","-87.24803769076202","-87.24803769076202"
"77005","-87.24224452302812","-87.24224452302812","-87.24224452302812"
"77020","-87.23994382734234","-87.23994382734234","-87.23994382734234"
"77052","-87.2290085208114","-87.2290085208114","-87.2290085208114"
"77099","-87.21417410849351","-87.21417410849351","-87.21417410849351"
"77118","-87.20824104813097","-87.20824104813097","-87.20824104813097"
"77132","-87.20154256046109","-87.20154256046109","-87.20154256046109"
"77148","-87.1950272372646","-87.1950272372646","-87.1950272372646"
"77150","-87.19441153696901","-87.19441153696901","-87.19441153696901"
"77307","-87.14033409019791","-87.14033409019791","-87.14033409019791"
"77337","-87.13568905344519","-87.13568905344519","-87.13568905344519"
"77371","-87.12704018586292","-87.12704018586292","-87.12704018586292"
"77422","-87.1104714826895","-87.1104714826895","-87.1104714826895"
"77448","-87.10029406949023","-87.10029406949023","-87.10029406949023"
"77483","-87.08797089643855","-87.08797089643855","-87.08797089643855"
"77581","-87.05692816356057","-87.05692816356057","-87.05692816356057"
"77598","-87.05290844694771","-87.05290844694771","-87.05290844694771"
"77694","-87.02180535443004","-87.02180535443004","-87.02180535443004"
"77724","-87.01053543197423","-87.01053543197423","-87.01053543197423"
"77727","-87.00963091637038","-87.00963091637038","-87.00963091637038"
"77737","-87.00571739722817","-87.00571739722817","-87.00571739722817"
"77762","-86.99488557846078","-86.99488557846078","-86.99488557846078"
"77788","-86.98394795386734","-86.98394795386734","-86.98394795386734"
"77808","-86.97588830373573","-86.97588830373573","-86.97588830373573"
"77834","-86.96944063719046","-86.96944063719046","-86.96944063719046"
"77837","-86.96695753015257","-86.96695753015257","-86.96695753015257"
"77867","-86.9580906255272","-86.9580906255272","-86.9580906255272"
"77890","-86.9470577253924","-86.9470577253924","-86.9470577253924"
"77895","-86.94602849948583","-86.94602849948583","-86.94602849948583"
"77931","-86.93533854931134","-86.93533854931134","-86.93533854931134"
"77991","-86.90913868950598","-86.90913868950598","-86.90913868950598"
"78049","-86.88895819016037","-86.88895819016037","-86.88895819016037"
"78103","-86.8744545540357","-86.8744545540357","-86.8744545540357"
"78122","-86.87028246406828","-86.87028246406828","-86.87028246406828"
"78140","-86.86350078611243","-86.86350078611243","-86.86350078611243"
"78203","-86.84112046297244","-86.84112046297244","-86.84112046297244"
"78220","-86.83731343993293","-86.83731343993293","-86.83731343993293"
"78258","-86.82528814269631","-86.82528814269631","-86.82528814269631"
"78295","-86.81074487693743","-86.81074487693743","-86.81074487693743"
"78373","-86.78935901275008","-86.78935901275008","-86.78935901275008"
"78424","-86.77072873986594","-86.77072873986594","-86.77072873986594"
"78440","-86.76421079399037","-86.76421079399037","-86.76421079399037"
"78566","-86.72572950270815","-86.72572950270815","-86.72572950270815"
"78577","-86.72218222178189","-86.72218222178189","-86.72218222178189"
"78584","-86.71879311347391","-86.71879311347391","-86.71879311347391"
"78590","-86.7180944546636","-86.7180944546636","-86.7180944546636"
"78704","-86.67761145170154","-86.67761145170154","-86.67761145170154"
"78730","-86.66542530793198","-86.66542530793198","-86.66542530793198"
"78761","-86.65869268793064","-86.65869268793064","-86.65869268793064"
"78805","-86.6438361184789","-86.6438361184789","-86.6438361184789"
"78808","-86.64311237005933","-86.64311237005933","-86.64311237005933"
"78850","-86.63154436563346","-86.63154436563346","-86.63154436563346"
"78857","-86.6291168826278","-86.6291168826278","-86.6291168826278"
"79026","-86.57129857280778","-86.57129857280778","-86.57129857280778"
"79047","-86.56595184829254","-86.56595184829254","-86.56595184829254"
"79056","-86.56167249106475","-86.56167249106475","-86.56167249106475"
"79098","-86.54513222706618","-86.54513222706618","-86.54513222706618"
"79125","-86.53946971783971","-86.53946971783971","-86.53946971783971"
"79130","-86.53665543099542","-86.53665543099542","-86.53665543099542"
"79194","-86.51206530861622","-86.51206530861622","-86.51206530861622"
"79202","-86.50955361189841","-86.50955361189841","-86.50955361189841"
"79219","-86.50011569915318","-86.50011569915318","-86.50011569915318"
"79225","-86.49757776963325","-86.49757776963325","-86.49757776963325"
"79245","-86.48903416724788","-86.48903416724788","-86.48903416724788"
"79277","-86.47715701691126","-86.47715701691126","-86.47715701691126"
"79309","-86.46690147059715","-86.46690147059715","-86.46690147059715"
"79369","-86.44382193302637","-86.44382193302637","-86.44382193302637"
"79441","-86.42350000874696","-86.42350000874696","-86.42350000874696"
"79467","-86.41279621646004","-86.41279621646004","-86.41279621646004"
"79528","-86.3992965512722","-86.3992965512722","-86.3992965512722"
"79542","-86.39344670952758","-86.39344670952758","-86.39344670952758"
"79624","-86.36380776155926","-86.36380776155926","-86.36380776155926"
"79656","-86.35170959065827","-86.35170959065827","-86.35170959065827"
"79676","-86.34568734942258","-86.34568734942258","-86.34568734942258"
"79688","-86.34033629892322","-86.34033629892322","-86.34033629892322"
"79730","-86.33115753558288","-86.33115753558288","-86.33115753558288"
"79761","-86.32277762925862","-86.32277762925862","-86.32277762925862"
"79799","-86.30959435327478","-86.30959435327478","-86.30959435327478"
"79808","-86.3066619504071","-86.3066619504071","-86.3066619504071"
"79833","-86.29966954436","-86.29966954436","-86.29966954436"
"79855","-86.2936205540022","-86.2936205540022","-86.2936205540022"
"79880","-86.28425772863213","-86.28425772863213","-86.28425772863213"
"79920","-86.26994152680372","-86.26994152680372","-86.26994152680372"
"79936","-86.26416224977142","-86.26416224977142","-86.26416224977142"
"79940","-86.26132827846595","-86.26132827846595","-86.26132827846595"
"79966","-86.24953205663165","-86.24953205663165","-86.24953205663165"
"80002","-86.23796376300014","-86.23796376300014","-86.23796376300014"
"80059","-86.21521543735618","-86.21521543735618","-86.21521543735618"
"80081","-86.20497908055562","-86.20497908055562","-86.20497908055562"
"80141","-86.18637148844357","-86.18637148844357","-86.18637148844357"
"80145","-86.18548340916473","-86.18548340916473","-86.18548340916473"
"80165","-86.17973024580971","-86.17973024580971","-86.17973024580971"
"80190","-86.17133655453172","-86.17133655453172","-86.17133655453172"
"80275","-86.13190787551137","-86.13190787551137","-86.13190787551137"
"80339","-86.10348362599701","-86.10348362599701","-86.10348362599701"
"80341","-86.10269639231326","-86.10269639231326","-86.10269639231326"
"80398","-86.08339862023189","-86.08339862023189","-86.08339862023189"
"80410","-86.08020241288241","-86.08020241288241","-86.08020241288241"
"80416","-86.07706382527982","-86.07706382527982","-86.07706382527982"
"80544","-86.02924515593263","-86.02924515593263","-86.02924515593263"
"80568","-86.02330173794877","-86.02330173794877","-86.02330173794877"
"80607","-86.0052345969593","-86.0052345969593","-86.0052345969593"
"80617","-86.00147682605132","-86.00147682605132","-86.00147682605132"
"80644","-85.99273985231858","-85.99273985231858","-85.99273985231858"
"80708","-85.97382535028346","-85.97382535028346","-85.97382535028346"
"80716","-85.97079168024113","-85.97079168024113","-85.97079168024113"
"80732","-85.96460251264371","-85.96460251264371","-85.96460251264371"
"80771","-85.95468131739638","-85.95468131739638","-85.95468131739638"
"80851","-85.9318058475208","-85.9318058475208","-85.9318058475208"
"80904","-85.91449658318173","-85.91449658318173","-85.91449658318173"
"80917","-85.90972079570146","-85.90972079570146","-85.90972079570146"
"80945","-85.89757827187492","-85.89757827187492","-85.89757827187492"
"80947","-85.89784316257669","-85.89784316257669","-85.89784316257669"
"80973","-85.8912622054554","-85.8912622054554","-85.8912622054554"
"80996","-85.88538378664227","-85.88538378664227","-85.88538378664227"
"81057","-85.86461972033646","-85.86461972033646","-85.86461972033646"
"81085","-85.85417650124712","-85.85417650124712","-85.85417650124712"
"81136","-85.83847561032616","-85.83847561032616","-85.83847561032616"
"81228","-85.81097739466774","-85.81097739466774","-85.81097739466774"
"81266","-85.80104651029359","-85.80104651029359","-85.80104651029359"
"81270","-85.79879205243252","-85.79879205243252","-85.79879205243252"
"81346","-85.76891191874162","-85.76891191874162","-85.76891191874162"
"81442","-85.74037189391835","-85.74037189391835","-85.74037189391835"
"81541","-85.70311821186857","-85.70311821186857","-85.70311821186857"
"81578","-85.69249621555248","-85.69249621555248","-85.69249621555248"
"81607","-85.68570801322569","-85.68570801322569","-85.68570801322569"
"81626","-85.68119627915905","-85.68119627915905","-85.68119627915905"
"81651","-85.67278957273886","-85.67278957273886","-85.67278957273886"
"81657","-85.67260917700287","-85.67260917700287","-85.67260917700287"
"81662","-85.66980714084818","-85.66980714084818","-85.66980714084818"
"81668","-85.66774880235138","-85.66774880235138","-85.66774880235138"
"81703","-85.65458889849762","-85.65458889849762","-85.65458889849762"
"81795","-85.62677475932726","-85.62677475932726","-85.62677475932726"
"81837","-85.61041507268345","-85.61041507268345","-85.61041507268345"
"81881","-85.59464572923137","-85.59464572923137","-85.59464572923137"
"81894","-85.59109893269759","-85.59109893269759","-85.59109893269759"
"81916","-85.5796837453952","-85.5796837453952","-85.5796837453952"
"81920","-85.57762303153226","-85.57762303153226","-85.57762303153226"
"81927","-85.57574019900278","-85.57574019900278","-85.57574019900278"
"81957","-85.56351645903882","-85.56351645903882","-85.56351645903882"
"81985","-85.55260169975331","-85.55260169975331","-85.55260169975331"
"82004","-85.54600511029851","-85.54600511029851","-85.54600511029851"
"82042","-85.53419429626692","-85.53419429626692","-85.53419429626692"
"82094","-85.51480145588145","-85.51480145588145","-85.51480145588145"
"82144","-85.50287454760192","-85.50287454760192","-85.50287454760192"
"82153","-85.50019415372802","-85.50019415372802","-85.50019415372802"
"82159","-85.49782728370704","-85.49782728370704","-85.49782728370704"
"82165","-85.49713241045012","-85.49713241045012","-85.49713241045012"
"82179","-85.4930514082846","-85.4930514082846","-85.4930514082846"
"82188","-85.48911957977317","-85.48911957977317","-85.48911957977317"
"82193","-85.48817648439594","-85.48817648439594","-85.48817648439594"
"82245","-85.4728726473474","-85.4728726473474","-85.4728726473474"
"82297","-85.45501652910046","-85.45501652910046","-85.45501652910046"
"82418","-85.41768214937012","-85.41768214937012","-85.41768214937012"
"82419","-85.41729231658164","-85.41729231658164","-85.41729231658164"
"82457","-85.40472263752156","-85.40472263752156","-85.40472263752156"
"82466","-85.40223633141913","-85.40223633141913","-85.40223633141913"
"82480","-85.39519391500467","-85.39519391500467","-85.39519391500467"
"82536","-85.37358998104006","-85.37358998104006","-85.37358998104006"
"82539","-85.37317601802523","-85.37317601802523","-85.37317601802523"
"82569","-85.36566619718684","-85.36566619718684","-85.36566619718684"
"82597","-85.36151618788334","-85.36151618788334","-85.36151618788334"
"82624","-85.35342469671008","-85.35342469671008","-85.35342469671008"
"82661","-85.34174909228216","-85.34174909228216","-85.34174909228216"
"82729","-85.31508867533583","-85.31508867533583","-85.31508867533583"
"82735","-85.31238673217483","-85.31238673217483","-85.31238673217483"
"82832","-85.27322478859705","-85.27322478859705","-85.27322478859705"
"82929","-85.2415019062417","-85.2415019062417","-85.2415019062417"
"82964","-85.22766960042236","-85.22766960042236","-85.22766960042236"
"82968","-85.22642331646333","-85.22642331646333","-85.22642331646333"
"82969","-85.22641560576807","-85.22641560576807","-85.22641560576807"
"82976","-85.22521370553953","-85.22521370553953","-85.22521370553953"
"83229","-85.15305697197161","-85.15305697197161","-85.15305697197161"
"83242","-85.14990071132867","-85.14990071132867","-85.14990071132867"
"83300","-85.12702265109795","-85.12702265109795","-85.12702265109795"
"83359","-85.11182360486427","-85.11182360486427","-85.11182360486427"
"83399","-85.10030377885954","-85.10030377885954","-85.10030377885954"
"83417","-85.09271704628051","-85.09271704628051","-85.09271704628051"
"83465","-85.0776398487393","-85.0776398487393","-85.0776398487393"
"83501","-85.06677927787102","-85.06677927787102","-85.06677927787102"
"83522","-85.05625253131629","-85.05625253131629","-85.05625253131629"
"83678","-85.0080169624188","-85.0080169624188","-85.0080169624188"
"83726","-84.99807505065348","-84.99807505065348","-84.99807505065348"
"83764","-84.98681769667125","-84.98681769667125","-84.98681769667125"
"83788","-84.97990102963352","-84.97990102963352","-84.97990102963352"
"83843","-84.965803497564","-84.965803497564","-84.965803497564"
"83845","-84.96559376534998","-84.96559376534998","-84.96559376534998"
"83848","-84.96548130061254","-84.96548130061254","-84.96548130061254"
"83896","-84.9474277290595","-84.9474277290595","-84.9474277290595"
"83938","-84.93631904477628","-84.93631904477628","-84.93631904477628"
"84072","-84.88749544233265","-84.88749544233265","-84.88749544233265"
"84099","-84.88032822454761","-84.88032822454761","-84.88032822454761"
"84136","-84.87099612299343","-84.87099612299343","-84.87099612299343"
"84144","-84.86894332740793","-84.86894332740793","-84.86894332740793"
"84165","-84.86193993091142","-84.86193993091142","-84.86193993091142"
"84187","-84.85399782573018","-84.85399782573018","-84.85399782573018"
"84218","-84.84416216767912","-84.84416216767912","-84.84416216767912"
"84263","-84.8301269825341","-84.8301269825341","-84.8301269825341"
"84368","-84.79288924831195","-84.79288924831195","-84.79288924831195"
"84383","-84.78909452626833","-84.78909452626833","-84.78909452626833"
"84469","-84.76543372761645","-84.76543372761645","-84.76543372761645"
"84482","-84.76142862497186","-84.76142862497186","-84.76142862497186"
"84514","-84.7531126495765","-84.7531126495765","-84.7531126495765"
"84536","-84.74758655825053","-84.74758655825053","-84.74758655825053"
"84555","-84.74015903007482","-84.74015903007482","-84.74015903007482"
"84572","-84.73334225374973","-84.73334225374973","-84.73334225374973"
"84578","-84.73083759780536","-84.73083759780536","-84.73083759780536"
"84603","-84.72423019061819","-84.72423019061819","-84.72423019061819"
"84615","-84.72388209032609","-84.72388209032609","-84.72388209032609"
"84621","-84.72108269100352","-84.72108269100352","-84.72108269100352"
"84654","-84.70955639038495","-84.70955639038495","-84.70955639038495"
"84658","-84.70793348780141","-84.70793348780141","-84.70793348780141"
"84683","-84.70040124784829","-84.70040124784829","-84.70040124784829"
"84693","-84.694581430196","-84.694581430196","-84.694581430196"
"84697","-84.69341022638832","-84.69341022638832","-84.69341022638832"
"84735","-84.68600848803109","-84.68600848803109","-84.68600848803109"
"84748","-84.68118849219718","-84.68118849219718","-84.68118849219718"
"84807","-84.66152604809463","-84.66152604809463","-84.66152604809463"
"84818","-84.65744942157012","-84.65744942157012","-84.65744942157012"
"84842","-84.64962590275303","-84.64962590275303","-84.64962590275303"
"84868","-84.64484168911984","-84.64484168911984","-84.64484168911984"
"84898","-84.63498779932546","-84.63498779932546","-84.63498779932546"
"84900","-84.63463162511054","-84.63463162511054","-84.63463162511054"
"84923","-84.63071251178911","-84.63071251178911","-84.63071251178911"
"84937","-84.62648539944364","-84.62648539944364","-84.62648539944364"
"85001","-84.6070998370003","-84.6070998370003","-84.6070998370003"
"85034","-84.59646438109141","-84.59646438109141","-84.59646438109141"
"85080","-84.5793599140043","-84.5793599140043","-84.5793599140043"
"85116","-84.56651029877553","-84.56651029877553","-84.56651029877553"
"85135","-84.55976236570393","-84.55976236570393","-84.55976236570393"
"85144","-84.55409713731554","-84.55409713731554","-84.55409713731554"
"85165","-84.54723254388357","-84.54723254388357","-84.54723254388357"
"85194","-84.54271107677302","-84.54271107677302","-84.54271107677302"
"85308","-84.5023781197878","-84.5023781197878","-84.5023781197878"
"85310","-84.50208665196982","-84.50208665196982","-84.50208665196982"
"85324","-84.49651034146083","-84.49651034146083","-84.49651034146083"
"85352","-84.49014147537329","-84.49014147537329","-84.49014147537329"
"85371","-84.48477701312271","-84.48477701312271","-84.48477701312271"
"85385","-84.48233377559036","-84.48233377559036","-84.48233377559036"
"85445","-84.46936425165795","-84.46936425165795","-84.46936425165795"
"85451","-84.4668365041358","-84.4668365041358","-84.4668365041358"
"85479","-84.4571122593933","-84.4571122593933","-84.4571122593933"
"85500","-84.45477425355674","-84.45477425355674","-84.45477425355674"
"85558","-84.43882652448542","-84.43882652448542","-84.43882652448542"
"85560","-84.43767540113033","-84.43767540113033","-84.43767540113033"
"85643","-84.41173557114467","-84.41173557114467","-84.41173557114467"
"85688","-84.39740118339974","-84.39740118339974","-84.39740118339974"
"85694","-84.39526663055085","-84.39526663055085","-84.39526663055085"
"85695","-84.39507920246272","-84.39507920246272","-84.39507920246272"
"85731","-84.38246103427456","-84.38246103427456","-84.38246103427456"
"85788","-84.36366652240076","-84.36366652240076","-84.36366652240076"
"85807","-84.35600097874178","-84.35600097874178","-84.35600097874178"
"85810","-84.35435622001842","-84.35435622001842","-84.35435622001842"
"85816","-84.35459695208651","-84.35459695208651","-84.35459695208651"
"85857","-84.33879886939994","-84.33879886939994","-84.33879886939994"
"86141","-84.24975644126124","-84.24975644126124","-84.24975644126124"
"86157","-84.24384082927791","-84.24384082927791","-84.24384082927791"
"86213","-84.22911424970388","-84.22911424970388","-84.22911424970388"
"86245","-84.21478043902212","-84.21478043902212","-84.21478043902212"
"86279","-84.20590180744952","-84.20590180744952","-84.20590180744952"
"86312","-84.19480415380511","-84.19480415380511","-84.19480415380511"
"86326","-84.1904397271968","-84.1904397271968","-84.1904397271968"
"86400","-84.16605909806376","-84.16605909806376","-84.16605909806376"
"86430","-84.15491681419188","-84.15491681419188","-84.15491681419188"
"86437","-84.1517799034029","-84.1517799034029","-84.1517799034029"
"86445","-84.14754026203876","-84.14754026203876","-84.14754026203876"
"86460","-84.14319763468463","-84.14319763468463","-84.14319763468463"
"86509","-84.13000196547853","-84.13000196547853","-84.13000196547853"
"86522","-84.12637732151164","-84.12637732151164","-84.12637732151164"
"86559","-84.11646976588017","-84.11646976588017","-84.11646976588017"
"86573","-84.11046566780766","-84.11046566780766","-84.11046566780766"
"86624","-84.09274123106616","-84.09274123106616","-84.09274123106616"
"86639","-84.09348752611508","-84.09348752611508","-84.09348752611508"
"86721","-84.07423649231141","-84.07423649231141","-84.07423649231141"
"86808","-84.0481768174238","-84.0481768174238","-84.0481768174238"
"86828","-84.04011918727299","-84.04011918727299","-84.04011918727299"
"86888","-84.02391231536254","-84.02391231536254","-84.02391231536254"
"86907","-84.01834224306515","-84.01834224306515","-84.01834224306515"
"86931","-84.0087968535678","-84.0087968535678","-84.0087968535678"
"86981","-83.9913438944085","-83.9913438944085","-83.9913438944085"
"87153","-83.94329573714016","-83.94329573714016","-83.94329573714016"
"87224","-83.92478496840172","-83.92478496840172","-83.92478496840172"
"87239","-83.91941592483359","-83.91941592483359","-83.91941592483359"
"87244","-83.91871800722933","-83.91871800722933","-83.91871800722933"
"87248","-83.9175732726021","-83.9175732726021","-83.9175732726021"
"87315","-83.89829633386076","-83.89829633386076","-83.89829633386076"
"87354","-83.88717630328347","-83.88717630328347","-83.88717630328347"
"87392","-83.8781708546848","-83.8781708546848","-83.8781708546848"
"87467","-83.86041280943823","-83.86041280943823","-83.86041280943823"
"87470","-83.85872910260842","-83.85872910260842","-83.85872910260842"
"87534","-83.84551038650426","-83.84551038650426","-83.84551038650426"
"87536","-83.8447602885163","-83.8447602885163","-83.8447602885163"
"87554","-83.83929882779715","-83.83929882779715","-83.83929882779715"
"87558","-83.83928409962382","-83.83928409962382","-83.83928409962382"
"87584","-83.83116580345201","-83.83116580345201","-83.83116580345201"
"87591","-83.83151239600191","-83.83151239600191","-83.83151239600191"
"87650","-83.81632508495619","-83.81632508495619","-83.81632508495619"
"87674","-83.80693485752782","-83.80693485752782","-83.80693485752782"
"87716","-83.79482108680963","-83.79482108680963","-83.79482108680963"
"87735","-83.78869087231274","-83.78869087231274","-83.78869087231274"
"87813","-83.76267235183664","-83.76267235183664","-83.76267235183664"
"87819","-83.76047102960555","-83.76047102960555","-83.76047102960555"
"87820","-83.75975891411406","-83.75975891411406","-83.75975891411406"
"87836","-83.75310474368852","-83.75310474368852","-83.75310474368852"
"87854","-83.74735911823826","-83.74735911823826","-83.74735911823826"
"87912","-83.72824004216915","-83.72824004216915","-83.72824004216915"
"87916","-83.72687017189155","-83.72687017189155","-83.72687017189155"
"87968","-83.70879597904836","-83.70879597904836","-83.70879597904836"
"88005","-83.70323429690805","-83.70323429690805","-83.70323429690805"
"88036","-83.6944751872818","-83.6944751872818","-83.6944751872818"
"88065","-83.68692314521519","-83.68692314521519","-83.68692314521519"
"88148","-83.6644361467024","-83.6644361467024","-83.6644361467024"
"88237","-83.64310232637455","-83.64310232637455","-83.64310232637455"
"88269","-83.63511991380287","-83.63511991380287","-83.63511991380287"
"88283","-83.631646275254","-83.631646275254","-83.631646275254"
"88364","-83.61177328523196","-83.61177328523196","-83.61177328523196"
"88375","-83.60758284055689","-83.60758284055689","-83.60758284055689"
"88437","-83.5949812883357","-83.5949812883357","-83.5949812883357"
"88465","-83.58722945338704","-83.58722945338704","-83.58722945338704"
"88527","-83.57097347912425","-83.57097347912425","-83.57097347912425"
"88602","-83.54842857478278","-83.54842857478278","-83.54842857478278"
"88632","-83.5400426904544","-83.5400426904544","-83.5400426904544"
"88780","-83.50437955598154","-83.50437955598154","-83.50437955598154"
"88783","-83.5038928954941","-83.5038928954941","-83.5038928954941"
"88803","-83.50166249944759","-83.50166249944759","-83.50166249944759"
"88808","-83.50151688133109","-83.50151688133109","-83.50151688133109"
"88858","-83.48748915723475","-83.48748915723475","-83.48748915723475"
"88969","-83.45741267338809","-83.45741267338809","-83.45741267338809"
"89120","-83.41450479367789","-83.41450479367789","-83.41450479367789"
"89204","-83.3842577702598","-83.3842577702598","-83.3842577702598"
"89218","-83.38047596772854","-83.38047596772854","-83.38047596772854"
"89240","-83.37977293862532","-83.37977293862532","-83.37977293862532"
"89245","-83.37879478939043","-83.37879478939043","-83.37879478939043"
"89279","-83.37257932172011","-83.37257932172011","-83.37257932172011"
"89300","-83.36554884659364","-83.36554884659364","-83.36554884659364"
"89360","-83.34599573886692","-83.34599573886692","-83.34599573886692"
"89409","-83.33643862546187","-83.33643862546187","-83.33643862546187"
"89430","-83.33252137218882","-83.33252137218882","-83.33252137218882"
"89436","-83.3328437076911","-83.3328437076911","-83.3328437076911"
"89515","-83.31351009853941","-83.31351009853941","-83.31351009853941"
"89621","-83.2905634308885","-83.2905634308885","-83.2905634308885"
"89634","-83.28705606852068","-83.28705606852068","-83.28705606852068"
"89671","-83.27972071626178","-83.27972071626178","-83.27972071626178"
"89724","-83.26635923193305","-83.26635923193305","-83.26635923193305"
"89758","-83.25819385546347","-83.25819385546347","-83.25819385546347"
"89864","-83.22595432380102","-83.22595432380102","-83.22595432380102"
"89874","-83.22361275062099","-83.22361275062099","-83.22361275062099"
"89884","-83.22095552762711","-83.22095552762711","-83.22095552762711"
"90105","-83.16221994220385","-83.16221994220385","-83.16221994220385"
"90113","-83.15891857665474","-83.15891857665474","-83.15891857665474"
"90115","-83.15874296080696","-83.15874296080696","-83.15874296080696"
"90117","-83.1591491593459","-83.1591491593459","-83.1591491593459"
"90272","-83.11785557151254","-83.11785557151254","-83.11785557151254"
"90369","-83.09089659526975","-83.09089659526975","-83.09089659526975"
"90390","-83.08634403542989","-83.08634403542989","-83.08634403542989"
"90430","-83.07227698209917","-83.07227698209917","-83.07227698209917"
"90439","-83.07016572361081","-83.07016572361081","-83.07016572361081"
"90474","-83.05763079471093","-83.05763079471093","-83.05763079471093"
"90533","-83.0417466108322","-83.0417466108322","-83.0417466108322"
"90591","-83.0214511097666","-83.0214511097666","-83.0214511097666"
"90632","-83.00690979212","-83.00690979212","-83.00690979212"
"90640","-83.0049581019538","-83.0049581019538","-83.0049581019538"
"90738","-82.98586073431967","-82.98586073431967","-82.98586073431967"
"90800","-82.96984967504217","-82.96984967504217","-82.96984967504217"
"90808","-82.96882989343946","-82.96882989343946","-82.96882989343946"
"90860","-82.95534923152015","-82.95534923152015","-82.95534923152015"
"90866","-82.95403619870658","-82.95403619870658","-82.95403619870658"
"90903","-82.94441901251047","-82.94441901251047","-82.94441901251047"
"90925","-82.93800870782596","-82.93800870782596","-82.93800870782596"
"90976","-82.92380437689404","-82.92380437689404","-82.92380437689404"
"90995","-82.91921598801927","-82.91921598801927","-82.91921598801927"
"91027","-82.90931270357866","-82.90931270357866","-82.90931270357866"
"91102","-82.89047446740217","-82.89047446740217","-82.89047446740217"
"91111","-82.88823259069135","-82.88823259069135","-82.88823259069135"
"91146","-82.87856791535141","-82.87856791535141","-82.87856791535141"
"91301","-82.8382391262911","-82.8382391262911","-82.8382391262911"
"91310","-82.83720178218636","-82.83720178218636","-82.83720178218636"
"91495","-82.78110195218609","-82.78110195218609","-82.78110195218609"
"91524","-82.77012607816243","-82.77012607816243","-82.77012607816243"
"91546","-82.76293212595273","-82.76293212595273","-82.76293212595273"
"91622","-82.74091206076068","-82.74091206076068","-82.74091206076068"
"91748","-82.70044144236162","-82.70044144236162","-82.70044144236162"
"91777","-82.69424654556164","-82.69424654556164","-82.69424654556164"
"91801","-82.6898734031646","-82.6898734031646","-82.6898734031646"
"91825","-82.68445802663368","-82.68445802663368","-82.68445802663368"
"91851","-82.68030948523193","-82.68030948523193","-82.68030948523193"
"91936","-82.6611754726853","-82.6611754726853","-82.6611754726853"
"91938","-82.6614710244994","-82.6614710244994","-82.6614710244994"
"91944","-82.66057649611847","-82.66057649611847","-82.66057649611847"
"91950","-82.65835093641877","-82.65835093641877","-82.65835093641877"
"91976","-82.64945874894696","-82.64945874894696","-82.64945874894696"
"92001","-82.64196953276316","-82.64196953276316","-82.64196953276316"
"92077","-82.62378464738308","-82.62378464738308","-82.62378464738308"
"92089","-82.62079533740624","-82.62079533740624","-82.62079533740624"
"92096","-82.61807347392849","-82.61807347392849","-82.61807347392849"
"92225","-82.58311651543538","-82.58311651543538","-82.58311651543538"
"92251","-82.57517567306189","-82.57517567306189","-82.57517567306189"
"92273","-82.56927563997439","-82.56927563997439","-82.56927563997439"
"92331","-82.55419242025545","-82.55419242025545","-82.55419242025545"
"92410","-82.53108713210777","-82.53108713210777","-82.53108713210777"
"92418","-82.52939933581386","-82.52939933581386","-82.52939933581386"
"92436","-82.52475265641075","-82.52475265641075","-82.52475265641075"
"92503","-82.50644236202979","-82.50644236202979","-82.50644236202979"
"92564","-82.49308635191694","-82.49308635191694","-82.49308635191694"
"92670","-82.46075012039408","-82.46075012039408","-82.46075012039408"
"92676","-82.45926516930771","-82.45926516930771","-82.45926516930771"
