"Step","lr1e-4_timesteps2e6_2 - episode_reward","lr1e-4_timesteps2e6_2 - episode_reward__MIN","lr1e-4_timesteps2e6_2 - episode_reward__MAX"
"37152","-105.56338890019701","-105.56338890019701","-105.56338890019701"
"37161","-105.55348510954617","-105.55348510954617","-105.55348510954617"
"37190","-105.53311037596721","-105.53311037596721","-105.53311037596721"
"37232","-105.51217744822665","-105.51217744822665","-105.51217744822665"
"37328","-105.46382836560208","-105.46382836560208","-105.46382836560208"
"37523","-105.33304440698483","-105.33304440698483","-105.33304440698483"
"37598","-105.28560880034135","-105.28560880034135","-105.28560880034135"
"37671","-105.22784813965187","-105.22784813965187","-105.22784813965187"
"37674","-105.2277388770193","-105.2277388770193","-105.2277388770193"
"37678","-105.22040652170095","-105.22040652170095","-105.22040652170095"
"37698","-105.20605192986515","-105.20605192986515","-105.20605192986515"
"37741","-105.17968801176877","-105.17968801176877","-105.17968801176877"
"37754","-105.17802062745983","-105.17802062745983","-105.17802062745983"
"37758","-105.17530340787063","-105.17530340787063","-105.17530340787063"
"37759","-105.17522328730749","-105.17522328730749","-105.17522328730749"
"37769","-105.17003717632069","-105.17003717632069","-105.17003717632069"
"37869","-105.10834318112258","-105.10834318112258","-105.10834318112258"
"37875","-105.10096428706056","-105.10096428706056","-105.10096428706056"
"37892","-105.08923399468156","-105.08923399468156","-105.08923399468156"
"37902","-105.0807435228421","-105.0807435228421","-105.0807435228421"
"37939","-105.06164536490486","-105.06164536490486","-105.06164536490486"
"37945","-105.05778049862602","-105.05778049862602","-105.05778049862602"
"37974","-105.03526755931354","-105.03526755931354","-105.03526755931354"
"37978","-105.02941561509016","-105.02941561509016","-105.02941561509016"
"37991","-105.01865003156338","-105.01865003156338","-105.01865003156338"
"38128","-104.95329485766126","-104.95329485766126","-104.95329485766126"
"38137","-104.94923166391503","-104.94923166391503","-104.94923166391503"
"38186","-104.91882259497991","-104.91882259497991","-104.91882259497991"
"38318","-104.8406330787828","-104.8406330787828","-104.8406330787828"
"38321","-104.8368242093297","-104.8368242093297","-104.8368242093297"
"38334","-104.82285970051001","-104.82285970051001","-104.82285970051001"
"38384","-104.80695549222933","-104.80695549222933","-104.80695549222933"
"38443","-104.77224631652932","-104.77224631652932","-104.77224631652932"
"38479","-104.7377724139135","-104.7377724139135","-104.7377724139135"
"38496","-104.731978136469","-104.731978136469","-104.731978136469"
"38503","-104.72935205231225","-104.72935205231225","-104.72935205231225"
"38515","-104.71869065186381","-104.71869065186381","-104.71869065186381"
"38544","-104.71325081539862","-104.71325081539862","-104.71325081539862"
"38592","-104.68161629735276","-104.68161629735276","-104.68161629735276"
"38619","-104.65405999101766","-104.65405999101766","-104.65405999101766"
"38672","-104.62886914777175","-104.62886914777175","-104.62886914777175"
"38690","-104.62011170366148","-104.62011170366148","-104.62011170366148"
"38706","-104.60810773626544","-104.60810773626544","-104.60810773626544"
"38881","-104.49662967232221","-104.49662967232221","-104.49662967232221"
"38962","-104.4510899742686","-104.4510899742686","-104.4510899742686"
"39016","-104.41233321944138","-104.41233321944138","-104.41233321944138"
"39031","-104.40880586525223","-104.40880586525223","-104.40880586525223"
"39049","-104.39674261170732","-104.39674261170732","-104.39674261170732"
"39063","-104.38526532571092","-104.38526532571092","-104.38526532571092"
"39076","-104.37844199784489","-104.37844199784489","-104.37844199784489"
"39088","-104.36979627984817","-104.36979627984817","-104.36979627984817"
"39091","-104.36883101205375","-104.36883101205375","-104.36883101205375"
"39109","-104.35780332930017","-104.35780332930017","-104.35780332930017"
"39152","-104.31338618728395","-104.31338618728395","-104.31338618728395"
"39188","-104.2885297473458","-104.2885297473458","-104.2885297473458"
"39203","-104.27305648434942","-104.27305648434942","-104.27305648434942"
"39291","-104.20235891008369","-104.20235891008369","-104.20235891008369"
"39335","-104.1570271845499","-104.1570271845499","-104.1570271845499"
"39341","-104.14692662091636","-104.14692662091636","-104.14692662091636"
"39372","-104.11593159964862","-104.11593159964862","-104.11593159964862"
"39391","-104.10231813476025","-104.10231813476025","-104.10231813476025"
"39423","-104.0832867811769","-104.0832867811769","-104.0832867811769"
"39427","-104.08197843246542","-104.08197843246542","-104.08197843246542"
"39431","-104.0854269445744","-104.0854269445744","-104.0854269445744"
"39450","-104.0688504182867","-104.0688504182867","-104.0688504182867"
"39524","-104.01238871535827","-104.01238871535827","-104.01238871535827"
"39533","-103.9999295161282","-103.9999295161282","-103.9999295161282"
"39609","-103.94622174252088","-103.94622174252088","-103.94622174252088"
"39630","-103.92474707199413","-103.92474707199413","-103.92474707199413"
"39660","-103.90861433917242","-103.90861433917242","-103.90861433917242"
"39668","-103.90606369465996","-103.90606369465996","-103.90606369465996"
"39676","-103.90127801356849","-103.90127801356849","-103.90127801356849"
"39680","-103.89842965741138","-103.89842965741138","-103.89842965741138"
"39767","-103.84098375254614","-103.84098375254614","-103.84098375254614"
"39852","-103.78194995882072","-103.78194995882072","-103.78194995882072"
"39856","-103.780589220741","-103.780589220741","-103.780589220741"
"39901","-103.72675766926285","-103.72675766926285","-103.72675766926285"
"39922","-103.70991847917033","-103.70991847917033","-103.70991847917033"
"39950","-103.70055999917192","-103.70055999917192","-103.70055999917192"
"40085","-103.6156371225679","-103.6156371225679","-103.6156371225679"
"40137","-103.59330836944902","-103.59330836944902","-103.59330836944902"
"40194","-103.54420200144656","-103.54420200144656","-103.54420200144656"
"40195","-103.54166264310655","-103.54166264310655","-103.54166264310655"
"40231","-103.54168550174424","-103.54168550174424","-103.54168550174424"
"40244","-103.53918848284967","-103.53918848284967","-103.53918848284967"
"40297","-103.50708847387929","-103.50708847387929","-103.50708847387929"
"40336","-103.47538654531898","-103.47538654531898","-103.47538654531898"
"40362","-103.4545101666294","-103.4545101666294","-103.4545101666294"
"40373","-103.4424665360282","-103.4424665360282","-103.4424665360282"
"40376","-103.44296440079947","-103.44296440079947","-103.44296440079947"
"40386","-103.43201397882692","-103.43201397882692","-103.43201397882692"
"40425","-103.3985856580866","-103.3985856580866","-103.3985856580866"
"40454","-103.37339638763474","-103.37339638763474","-103.37339638763474"
"40516","-103.34043994611177","-103.34043994611177","-103.34043994611177"
"40613","-103.26808496243274","-103.26808496243274","-103.26808496243274"
"40688","-103.19387011251817","-103.19387011251817","-103.19387011251817"
"40716","-103.17629900593347","-103.17629900593347","-103.17629900593347"
"40739","-103.16608936572342","-103.16608936572342","-103.16608936572342"
"40753","-103.160520334801","-103.160520334801","-103.160520334801"
"40821","-103.13802993615245","-103.13802993615245","-103.13802993615245"
"40837","-103.12965519311207","-103.12965519311207","-103.12965519311207"
"40956","-103.06579909153878","-103.06579909153878","-103.06579909153878"
"40970","-103.05837704873872","-103.05837704873872","-103.05837704873872"
"41034","-103.02009738502505","-103.02009738502505","-103.02009738502505"
"41043","-103.0186421197245","-103.0186421197245","-103.0186421197245"
"41051","-103.01890966565736","-103.01890966565736","-103.01890966565736"
"41074","-103.01202149037219","-103.01202149037219","-103.01202149037219"
"41110","-102.99174842929948","-102.99174842929948","-102.99174842929948"
"41151","-102.96473643057585","-102.96473643057585","-102.96473643057585"
"41159","-102.96363676782757","-102.96363676782757","-102.96363676782757"
"41186","-102.94030254119309","-102.94030254119309","-102.94030254119309"
"41191","-102.93806728825562","-102.93806728825562","-102.93806728825562"
"41203","-102.92717606909305","-102.92717606909305","-102.92717606909305"
"41212","-102.9207770429548","-102.9207770429548","-102.9207770429548"
"41250","-102.90394638966248","-102.90394638966248","-102.90394638966248"
"41254","-102.9004001237031","-102.9004001237031","-102.9004001237031"
"41293","-102.86781503597614","-102.86781503597614","-102.86781503597614"
"41313","-102.84857405097785","-102.84857405097785","-102.84857405097785"
"41342","-102.83062637058411","-102.83062637058411","-102.83062637058411"
"41387","-102.79892839490894","-102.79892839490894","-102.79892839490894"
"41392","-102.79752779226503","-102.79752779226503","-102.79752779226503"
"41434","-102.76645058785533","-102.76645058785533","-102.76645058785533"
"41447","-102.75454852694207","-102.75454852694207","-102.75454852694207"
"41515","-102.71208225456346","-102.71208225456346","-102.71208225456346"
"41631","-102.66336557288356","-102.66336557288356","-102.66336557288356"
"41647","-102.66378462975354","-102.66378462975354","-102.66378462975354"
"41680","-102.63787831903994","-102.63787831903994","-102.63787831903994"
"41714","-102.6169983749129","-102.6169983749129","-102.6169983749129"
"41810","-102.56112862031598","-102.56112862031598","-102.56112862031598"
"41839","-102.54819047379014","-102.54819047379014","-102.54819047379014"
"41932","-102.48223903576125","-102.48223903576125","-102.48223903576125"
"41958","-102.46944197904871","-102.46944197904871","-102.46944197904871"
"42078","-102.39848871226089","-102.39848871226089","-102.39848871226089"
"42103","-102.38484208777737","-102.38484208777737","-102.38484208777737"
"42183","-102.32475285566962","-102.32475285566962","-102.32475285566962"
"42237","-102.29625177020742","-102.29625177020742","-102.29625177020742"
"42253","-102.28416927793332","-102.28416927793332","-102.28416927793332"
"42304","-102.24507771543658","-102.24507771543658","-102.24507771543658"
"42326","-102.22354543029341","-102.22354543029341","-102.22354543029341"
"42363","-102.19724383778158","-102.19724383778158","-102.19724383778158"
"42373","-102.1889760913564","-102.1889760913564","-102.1889760913564"
"42376","-102.18768880031698","-102.18768880031698","-102.18768880031698"
"42377","-102.18982144756139","-102.18982144756139","-102.18982144756139"
"42437","-102.15117439300393","-102.15117439300393","-102.15117439300393"
"42480","-102.1367525955499","-102.1367525955499","-102.1367525955499"
"42486","-102.13271636770708","-102.13271636770708","-102.13271636770708"
"42513","-102.1123906074881","-102.1123906074881","-102.1123906074881"
"42588","-102.07337931052744","-102.07337931052744","-102.07337931052744"
"42755","-101.98644102792105","-101.98644102792105","-101.98644102792105"
"42761","-101.9796705109934","-101.9796705109934","-101.9796705109934"
"42824","-101.93535006017554","-101.93535006017554","-101.93535006017554"
"42831","-101.93211498544417","-101.93211498544417","-101.93211498544417"
"42905","-101.87401055520256","-101.87401055520256","-101.87401055520256"
"42906","-101.87334235709115","-101.87334235709115","-101.87334235709115"
"42941","-101.85301211563419","-101.85301211563419","-101.85301211563419"
"42980","-101.83342418003312","-101.83342418003312","-101.83342418003312"
"42992","-101.8258996005642","-101.8258996005642","-101.8258996005642"
"43010","-101.82073037563795","-101.82073037563795","-101.82073037563795"
"43021","-101.8109144759331","-101.8109144759331","-101.8109144759331"
"43054","-101.7918580177395","-101.7918580177395","-101.7918580177395"
"43081","-101.77856054941606","-101.77856054941606","-101.77856054941606"
"43084","-101.7739040022566","-101.7739040022566","-101.7739040022566"
"43127","-101.74532447506274","-101.74532447506274","-101.74532447506274"
"43246","-101.67714840739798","-101.67714840739798","-101.67714840739798"
"43305","-101.64741186448641","-101.64741186448641","-101.64741186448641"
"43335","-101.62979827308263","-101.62979827308263","-101.62979827308263"
"43357","-101.61122432098111","-101.61122432098111","-101.61122432098111"
"43399","-101.58760875718247","-101.58760875718247","-101.58760875718247"
"43498","-101.54152736166732","-101.54152736166732","-101.54152736166732"
"43564","-101.50146559802141","-101.50146559802141","-101.50146559802141"
"43629","-101.45018092396049","-101.45018092396049","-101.45018092396049"
"43630","-101.4493296594381","-101.4493296594381","-101.4493296594381"
"43707","-101.3973772287883","-101.3973772287883","-101.3973772287883"
"43718","-101.39085956922442","-101.39085956922442","-101.39085956922442"
"43758","-101.35307538553333","-101.35307538553333","-101.35307538553333"
"43795","-101.34065822860218","-101.34065822860218","-101.34065822860218"
"43817","-101.33204221803378","-101.33204221803378","-101.33204221803378"
"43833","-101.32102519140714","-101.32102519140714","-101.32102519140714"
"43838","-101.31559904110748","-101.31559904110748","-101.31559904110748"
"43872","-101.29412203289701","-101.29412203289701","-101.29412203289701"
"44006","-101.21395659489376","-101.21395659489376","-101.21395659489376"
"44039","-101.19349896593081","-101.19349896593081","-101.19349896593081"
"44053","-101.18285840979206","-101.18285840979206","-101.18285840979206"
"44068","-101.17123398298801","-101.17123398298801","-101.17123398298801"
"44070","-101.17017511277889","-101.17017511277889","-101.17017511277889"
"44155","-101.12602694266388","-101.12602694266388","-101.12602694266388"
"44204","-101.092777220882","-101.092777220882","-101.092777220882"
"44209","-101.08438802817956","-101.08438802817956","-101.08438802817956"
"44238","-101.079323712114","-101.079323712114","-101.079323712114"
"44273","-101.05138918830082","-101.05138918830082","-101.05138918830082"
"44276","-101.04813139201394","-101.04813139201394","-101.04813139201394"
"44284","-101.0381847472898","-101.0381847472898","-101.0381847472898"
"44366","-100.99637272936953","-100.99637272936953","-100.99637272936953"
"44409","-100.96013709291357","-100.96013709291357","-100.96013709291357"
"44482","-100.94303551483677","-100.94303551483677","-100.94303551483677"
"44512","-100.92622677583142","-100.92622677583142","-100.92622677583142"
"44536","-100.91508032454936","-100.91508032454936","-100.91508032454936"
"44711","-100.77577506691024","-100.77577506691024","-100.77577506691024"
"44771","-100.73473298591959","-100.73473298591959","-100.73473298591959"
"44774","-100.73190299617237","-100.73190299617237","-100.73190299617237"
"44945","-100.62787462355617","-100.62787462355617","-100.62787462355617"
"45035","-100.57587245562578","-100.57587245562578","-100.57587245562578"
"45063","-100.5592081871275","-100.5592081871275","-100.5592081871275"
"45111","-100.51909623469298","-100.51909623469298","-100.51909623469298"
"45130","-100.50544604867758","-100.50544604867758","-100.50544604867758"
"45158","-100.49294668177279","-100.49294668177279","-100.49294668177279"
"45198","-100.46731694889024","-100.46731694889024","-100.46731694889024"
"45255","-100.4230854839667","-100.4230854839667","-100.4230854839667"
"45385","-100.36053257640332","-100.36053257640332","-100.36053257640332"
"45408","-100.34451848617272","-100.34451848617272","-100.34451848617272"
"45413","-100.34139494922098","-100.34139494922098","-100.34139494922098"
"45606","-100.22381324477554","-100.22381324477554","-100.22381324477554"
"45621","-100.22250497612144","-100.22250497612144","-100.22250497612144"
"45827","-100.09066181339661","-100.09066181339661","-100.09066181339661"
"45847","-100.08261220169187","-100.08261220169187","-100.08261220169187"
"45895","-100.04510434854572","-100.04510434854572","-100.04510434854572"
"45961","-99.99978777752825","-99.99978777752825","-99.99978777752825"
"45998","-99.98233060223535","-99.98233060223535","-99.98233060223535"
"46045","-99.94324295903888","-99.94324295903888","-99.94324295903888"
"46091","-99.90460165778832","-99.90460165778832","-99.90460165778832"
"46094","-99.90287060484836","-99.90287060484836","-99.90287060484836"
"46095","-99.9029142163449","-99.9029142163449","-99.9029142163449"
"46136","-99.87828406920521","-99.87828406920521","-99.87828406920521"
"46215","-99.84450844149536","-99.84450844149536","-99.84450844149536"
"46273","-99.81283580032053","-99.81283580032053","-99.81283580032053"
"46275","-99.81399025333508","-99.81399025333508","-99.81399025333508"
"46285","-99.80434459587322","-99.80434459587322","-99.80434459587322"
"46314","-99.7842184892351","-99.7842184892351","-99.7842184892351"
"46335","-99.76859459767282","-99.76859459767282","-99.76859459767282"
"46364","-99.75117805181024","-99.75117805181024","-99.75117805181024"
"46412","-99.72642688160992","-99.72642688160992","-99.72642688160992"
"46418","-99.7246037139187","-99.7246037139187","-99.7246037139187"
"46446","-99.70151274997303","-99.70151274997303","-99.70151274997303"
"46497","-99.67472744594595","-99.67472744594595","-99.67472744594595"
"46521","-99.65306575182026","-99.65306575182026","-99.65306575182026"
"46562","-99.63057295839701","-99.63057295839701","-99.63057295839701"
"46634","-99.58929295467928","-99.58929295467928","-99.58929295467928"
"46678","-99.56358535908888","-99.56358535908888","-99.56358535908888"
"46705","-99.54681690044201","-99.54681690044201","-99.54681690044201"
"46714","-99.53849167767886","-99.53849167767886","-99.53849167767886"
"46732","-99.53415110447538","-99.53415110447538","-99.53415110447538"
"46751","-99.52403724356942","-99.52403724356942","-99.52403724356942"
"46752","-99.52332929352882","-99.52332929352882","-99.52332929352882"
"46793","-99.4968642609329","-99.4968642609329","-99.4968642609329"
"46817","-99.4841173534398","-99.4841173534398","-99.4841173534398"
"46893","-99.42604492787538","-99.42604492787538","-99.42604492787538"
"46906","-99.41909174743094","-99.41909174743094","-99.41909174743094"
"46915","-99.41408651125684","-99.41408651125684","-99.41408651125684"
"46922","-99.41143563321445","-99.41143563321445","-99.41143563321445"
"47060","-99.33811171161177","-99.33811171161177","-99.33811171161177"
"47069","-99.33270203725783","-99.33270203725783","-99.33270203725783"
"47096","-99.31533277092156","-99.31533277092156","-99.31533277092156"
"47227","-99.24681520280937","-99.24681520280937","-99.24681520280937"
"47248","-99.23990617039598","-99.23990617039598","-99.23990617039598"
"47264","-99.2319191969469","-99.2319191969469","-99.2319191969469"
"47275","-99.22725413394524","-99.22725413394524","-99.22725413394524"
"47306","-99.21410499256466","-99.21410499256466","-99.21410499256466"
"47352","-99.17301513766323","-99.17301513766323","-99.17301513766323"
"47417","-99.13313389879116","-99.13313389879116","-99.13313389879116"
"47549","-99.04330550935722","-99.04330550935722","-99.04330550935722"
"47615","-98.99662129383786","-98.99662129383786","-98.99662129383786"
"47678","-98.9513880193783","-98.9513880193783","-98.9513880193783"
"47746","-98.91532069051568","-98.91532069051568","-98.91532069051568"
"47784","-98.89123079945476","-98.89123079945476","-98.89123079945476"
"47820","-98.86456076130005","-98.86456076130005","-98.86456076130005"
"47826","-98.86112659926248","-98.86112659926248","-98.86112659926248"
"47903","-98.8094358055393","-98.8094358055393","-98.8094358055393"
"47908","-98.8085771295363","-98.8085771295363","-98.8085771295363"
"47977","-98.77944128766866","-98.77944128766866","-98.77944128766866"
"47996","-98.76767893170764","-98.76767893170764","-98.76767893170764"
"48010","-98.75800792805411","-98.75800792805411","-98.75800792805411"
"48033","-98.74771693509827","-98.74771693509827","-98.74771693509827"
"48050","-98.74302010062355","-98.74302010062355","-98.74302010062355"
"48100","-98.71416418380868","-98.71416418380868","-98.71416418380868"
"48109","-98.71138048789835","-98.71138048789835","-98.71138048789835"
"48201","-98.64679608323979","-98.64679608323979","-98.64679608323979"
"48206","-98.64455141490843","-98.64455141490843","-98.64455141490843"
"48279","-98.59199787050643","-98.59199787050643","-98.59199787050643"
"48324","-98.57857676731986","-98.57857676731986","-98.57857676731986"
"48405","-98.53609917078624","-98.53609917078624","-98.53609917078624"
"48506","-98.47429177970128","-98.47429177970128","-98.47429177970128"
"48520","-98.4658937690878","-98.4658937690878","-98.4658937690878"
"48541","-98.45911431800918","-98.45911431800918","-98.45911431800918"
"48569","-98.4478769078399","-98.4478769078399","-98.4478769078399"
"48682","-98.38691877183378","-98.38691877183378","-98.38691877183378"
"48708","-98.37176341368884","-98.37176341368884","-98.37176341368884"
"48726","-98.36205978421452","-98.36205978421452","-98.36205978421452"
"48727","-98.36153539627375","-98.36153539627375","-98.36153539627375"
"48788","-98.3303908566206","-98.3303908566206","-98.3303908566206"
"48790","-98.32926940607095","-98.32926940607095","-98.32926940607095"
"48830","-98.30237301933062","-98.30237301933062","-98.30237301933062"
"48844","-98.29995952912094","-98.29995952912094","-98.29995952912094"
"48909","-98.26905893517723","-98.26905893517723","-98.26905893517723"
"48993","-98.21219971763406","-98.21219971763406","-98.21219971763406"
"48999","-98.21161084263805","-98.21161084263805","-98.21161084263805"
"49042","-98.18548132778949","-98.18548132778949","-98.18548132778949"
"49070","-98.16730870474362","-98.16730870474362","-98.16730870474362"
"49096","-98.14491582856094","-98.14491582856094","-98.14491582856094"
"49104","-98.14031022732377","-98.14031022732377","-98.14031022732377"
"49165","-98.10408556542208","-98.10408556542208","-98.10408556542208"
"49200","-98.0762743758172","-98.0762743758172","-98.0762743758172"
"49337","-97.99963273825097","-97.99963273825097","-97.99963273825097"
"49377","-97.97447347928083","-97.97447347928083","-97.97447347928083"
"49417","-97.95424912877652","-97.95424912877652","-97.95424912877652"
"49520","-97.88934126998646","-97.88934126998646","-97.88934126998646"
"49523","-97.89003055475074","-97.89003055475074","-97.89003055475074"
"49644","-97.82011731161572","-97.82011731161572","-97.82011731161572"
"49653","-97.8169115169714","-97.8169115169714","-97.8169115169714"
"49708","-97.77830709044731","-97.77830709044731","-97.77830709044731"
"49840","-97.68821760372732","-97.68821760372732","-97.68821760372732"
"49959","-97.6282176123947","-97.6282176123947","-97.6282176123947"
"50028","-97.59524592481326","-97.59524592481326","-97.59524592481326"
"50033","-97.5916153650619","-97.5916153650619","-97.5916153650619"
"50052","-97.57915166696696","-97.57915166696696","-97.57915166696696"
"50096","-97.55166595783749","-97.55166595783749","-97.55166595783749"
"50116","-97.54205531699223","-97.54205531699223","-97.54205531699223"
"50133","-97.53340616696649","-97.53340616696649","-97.53340616696649"
"50142","-97.52797965419741","-97.52797965419741","-97.52797965419741"
"50150","-97.51776597430623","-97.51776597430623","-97.51776597430623"
"50157","-97.51655688775023","-97.51655688775023","-97.51655688775023"
"50211","-97.49043619292786","-97.49043619292786","-97.49043619292786"
"50215","-97.48807450247428","-97.48807450247428","-97.48807450247428"
"50262","-97.46520619400754","-97.46520619400754","-97.46520619400754"
"50275","-97.45881261192604","-97.45881261192604","-97.45881261192604"
"50292","-97.45158754407987","-97.45158754407987","-97.45158754407987"
"50353","-97.41932374171212","-97.41932374171212","-97.41932374171212"
"50446","-97.37211798005842","-97.37211798005842","-97.37211798005842"
"50530","-97.32016885068708","-97.32016885068708","-97.32016885068708"
"50577","-97.29425478158802","-97.29425478158802","-97.29425478158802"
"50631","-97.27280133893376","-97.27280133893376","-97.27280133893376"
"50636","-97.26973907279817","-97.26973907279817","-97.26973907279817"
"50641","-97.26657302682918","-97.26657302682918","-97.26657302682918"
"50643","-97.26374994782765","-97.26374994782765","-97.26374994782765"
"50656","-97.25364970012066","-97.25364970012066","-97.25364970012066"
"50725","-97.2109309705685","-97.2109309705685","-97.2109309705685"
"50740","-97.2058207299619","-97.2058207299619","-97.2058207299619"
"50808","-97.16550199418249","-97.16550199418249","-97.16550199418249"
"50865","-97.13437667058663","-97.13437667058663","-97.13437667058663"
"50885","-97.13034383341866","-97.13034383341866","-97.13034383341866"
"50933","-97.10687854278635","-97.10687854278635","-97.10687854278635"
"50954","-97.08915514682924","-97.08915514682924","-97.08915514682924"
"50958","-97.08770242645355","-97.08770242645355","-97.08770242645355"
"51027","-97.04487804761625","-97.04487804761625","-97.04487804761625"
"51043","-97.03778150094222","-97.03778150094222","-97.03778150094222"
"51063","-97.02807073177146","-97.02807073177146","-97.02807073177146"
"51111","-96.99779645391281","-96.99779645391281","-96.99779645391281"
"51222","-96.92715799254741","-96.92715799254741","-96.92715799254741"
"51249","-96.9113576469013","-96.9113576469013","-96.9113576469013"
"51290","-96.88005029048075","-96.88005029048075","-96.88005029048075"
"51321","-96.86416241302565","-96.86416241302565","-96.86416241302565"
"51337","-96.85539581107774","-96.85539581107774","-96.85539581107774"
"51396","-96.83455295434433","-96.83455295434433","-96.83455295434433"
"51398","-96.83251738392563","-96.83251738392563","-96.83251738392563"
"51513","-96.74764630297197","-96.74764630297197","-96.74764630297197"
"51554","-96.7278730137013","-96.7278730137013","-96.7278730137013"
"51570","-96.71570625179228","-96.71570625179228","-96.71570625179228"
"51657","-96.6704129335118","-96.6704129335118","-96.6704129335118"
"51662","-96.66625243645639","-96.66625243645639","-96.66625243645639"
"51675","-96.66347760799599","-96.66347760799599","-96.66347760799599"
"51686","-96.66540551433502","-96.66540551433502","-96.66540551433502"
"51704","-96.65407706619516","-96.65407706619516","-96.65407706619516"
"51734","-96.64142737218941","-96.64142737218941","-96.64142737218941"
"51842","-96.57709842840579","-96.57709842840579","-96.57709842840579"
"51914","-96.5348826952041","-96.5348826952041","-96.5348826952041"
"51924","-96.52268013151955","-96.52268013151955","-96.52268013151955"
"51949","-96.51050739641273","-96.51050739641273","-96.51050739641273"
"52040","-96.47642967979054","-96.47642967979054","-96.47642967979054"
"52041","-96.47698292145085","-96.47698292145085","-96.47698292145085"
"52080","-96.44940809615052","-96.44940809615052","-96.44940809615052"
"52107","-96.43537506827798","-96.43537506827798","-96.43537506827798"
"52171","-96.40362554198035","-96.40362554198035","-96.40362554198035"
"52231","-96.37902422099671","-96.37902422099671","-96.37902422099671"
"52315","-96.34787684464533","-96.34787684464533","-96.34787684464533"
"52353","-96.32750177772039","-96.32750177772039","-96.32750177772039"
"52360","-96.32198879562199","-96.32198879562199","-96.32198879562199"
"52520","-96.25210058739819","-96.25210058739819","-96.25210058739819"
"52538","-96.2380828999409","-96.2380828999409","-96.2380828999409"
"52551","-96.23025606485932","-96.23025606485932","-96.23025606485932"
"52561","-96.22418148709544","-96.22418148709544","-96.22418148709544"
"52564","-96.22343019026019","-96.22343019026019","-96.22343019026019"
"52605","-96.2070731132823","-96.2070731132823","-96.2070731132823"
"52613","-96.20557766321363","-96.20557766321363","-96.20557766321363"
"52663","-96.18118596935166","-96.18118596935166","-96.18118596935166"
"52703","-96.1523780388944","-96.1523780388944","-96.1523780388944"
"52713","-96.14922529015092","-96.14922529015092","-96.14922529015092"
"52753","-96.12530709744749","-96.12530709744749","-96.12530709744749"
"52789","-96.10186414723859","-96.10186414723859","-96.10186414723859"
"52816","-96.0901229621754","-96.0901229621754","-96.0901229621754"
"52830","-96.08218192998427","-96.08218192998427","-96.08218192998427"
"52852","-96.07140176922641","-96.07140176922641","-96.07140176922641"
"52855","-96.06912721665785","-96.06912721665785","-96.06912721665785"
"52866","-96.06113236206342","-96.06113236206342","-96.06113236206342"
"52882","-96.05142393730938","-96.05142393730938","-96.05142393730938"
"52898","-96.04181196096518","-96.04181196096518","-96.04181196096518"
"52951","-96.01107468069327","-96.01107468069327","-96.01107468069327"
"52968","-96.00311378726666","-96.00311378726666","-96.00311378726666"
"53067","-95.95230849448726","-95.95230849448726","-95.95230849448726"
"53158","-95.90118922147045","-95.90118922147045","-95.90118922147045"
"53222","-95.86153158532088","-95.86153158532088","-95.86153158532088"
"53371","-95.76720038740802","-95.76720038740802","-95.76720038740802"
"53404","-95.74689930725074","-95.74689930725074","-95.74689930725074"
"53432","-95.73200338482742","-95.73200338482742","-95.73200338482742"
"53475","-95.70878443948594","-95.70878443948594","-95.70878443948594"
"53480","-95.7073862419775","-95.7073862419775","-95.7073862419775"
"53509","-95.69223931466018","-95.69223931466018","-95.69223931466018"
"53559","-95.66055350871682","-95.66055350871682","-95.66055350871682"
"53587","-95.64604392701168","-95.64604392701168","-95.64604392701168"
"53603","-95.63398960666493","-95.63398960666493","-95.63398960666493"
"53614","-95.62789459613194","-95.62789459613194","-95.62789459613194"
"53632","-95.61751947114865","-95.61751947114865","-95.61751947114865"
"53647","-95.60803859490551","-95.60803859490551","-95.60803859490551"
"53695","-95.5948688617994","-95.5948688617994","-95.5948688617994"
"53720","-95.57817823183083","-95.57817823183083","-95.57817823183083"
"53736","-95.56843169974087","-95.56843169974087","-95.56843169974087"
"53747","-95.56303273130408","-95.56303273130408","-95.56303273130408"
"53789","-95.5414001215869","-95.5414001215869","-95.5414001215869"
"53797","-95.53855485714553","-95.53855485714553","-95.53855485714553"
"53809","-95.53292929916219","-95.53292929916219","-95.53292929916219"
"53819","-95.5285352252234","-95.5285352252234","-95.5285352252234"
"53856","-95.51176745235041","-95.51176745235041","-95.51176745235041"
"53953","-95.45873087148588","-95.45873087148588","-95.45873087148588"
"54040","-95.42117425748503","-95.42117425748503","-95.42117425748503"
"54085","-95.39565875756679","-95.39565875756679","-95.39565875756679"
"54098","-95.39139914533604","-95.39139914533604","-95.39139914533604"
"54131","-95.37409595025171","-95.37409595025171","-95.37409595025171"
"54137","-95.36834979642106","-95.36834979642106","-95.36834979642106"
"54145","-95.36516250543983","-95.36516250543983","-95.36516250543983"
"54154","-95.36174864802517","-95.36174864802517","-95.36174864802517"
"54195","-95.34148462827199","-95.34148462827199","-95.34148462827199"
"54301","-95.30024569541716","-95.30024569541716","-95.30024569541716"
"54325","-95.28451413910302","-95.28451413910302","-95.28451413910302"
"54408","-95.24130421184336","-95.24130421184336","-95.24130421184336"
"54417","-95.23554054865792","-95.23554054865792","-95.23554054865792"
"54422","-95.23181631413951","-95.23181631413951","-95.23181631413951"
"54511","-95.18229772484013","-95.18229772484013","-95.18229772484013"
